Country,Territory,Unit,Temperaturedaily,Date
USA,United States,C,3.1193432807922363,24-12-05
USA,United States,C,-0.9143784642219543,24-12-06
USA,United States,C,-2.0172078609466553,24-12-07
USA,United States,C,-2.3845999240875244,24-12-08
USA,United States,C,-2.2588067054748535,24-12-09
USA,United States,C,-2.721724033355713,24-12-10
USA,United States,C,-3.1824991703033447,24-12-11
USA,United States,C,-2.989516019821167,24-12-12
USA,United States,C,-4.455668926239014,24-12-13
USA,United States,C,1.1652759313583374,24-12-14
USA,United States,C,1.055851936340332,24-12-15
USA,United States,C,1.494437336921692,24-12-16
USA,United States,C,-1.8855748176574707,24-12-17
USA,United States,C,-0.6718066334724426,24-12-18
USA,United States,C,0.7718940377235413,24-12-19
USA,United States,C,-1.3303073644638062,24-12-20
USA,United States,C,2.8188469409942627,24-12-21
USA,United States,C,-1.8085684776306152,25-01-00
USA,United States,C,-1.888310194015503,25-01-01
USA,United States,C,-2.1982498168945312,25-01-02
USA,United States,C,-3.872938632965088,25-01-03
USA,United States,C,-3.779214859008789,25-01-04
USA,United States,C,1.3849282264709473,25-01-05
USA,United States,C,-2.242550849914551,25-01-06
USA,United States,C,-3.6013174057006836,25-01-07
USA,United States,C,-6.625420570373535,25-01-08
USA,United States,C,-4.658799171447754,25-01-09
USA,United States,C,-1.0502383708953857,25-01-10
USA,United States,C,-2.198430299758911,25-01-11
USA,United States,C,-1.4507330656051636,25-01-12
USA,United States,C,-1.982473611831665,25-01-13
USA,United States,C,0.13408517837524414,25-01-14
USA,United States,C,-0.47123000025749207,25-01-15
USA,United States,C,0.23660577833652496,25-01-16
USA,United States,C,-0.2582211196422577,25-01-17
USA,United States,C,-2.2283623218536377,25-01-18
USA,United States,C,-2.8199431896209717,25-01-19
USA,United States,C,-0.3295874297618866,25-01-20
USA,United States,C,-1.059491753578186,25-01-21
USA,United States,C,4.763733863830566,25-02-00
USA,United States,C,0.5803173780441284,25-02-01
USA,United States,C,0.6297681927680969,25-02-02
USA,United States,C,-4.897970199584961,25-02-03
USA,United States,C,0.39706218242645264,25-02-04
USA,United States,C,0.1589001566171646,25-02-05
USA,United States,C,0.09169579297304153,25-02-06
USA,United States,C,-1.3342605829238892,25-02-07
USA,United States,C,1.2443255186080933,25-02-08
USA,United States,C,4.051687240600586,25-02-09
USA,United States,C,-2.537994146347046,25-02-10
USA,United States,C,-0.9430199265480042,25-02-11
USA,United States,C,-0.7416138648986816,25-02-12
USA,United States,C,-1.2815163135528564,25-02-13
USA,United States,C,-0.9493588805198669,25-02-14
USA,United States,C,-0.9274621605873108,25-02-15
USA,United States,C,3.0059714317321777,25-02-16
USA,United States,C,1.2881684303283691,25-02-17
USA,United States,C,0.9945912957191467,25-02-18
USA,United States,C,-1.7328718900680542,25-02-19
USA,United States,C,0.7199594974517822,25-02-20
USA,United States,C,1.1029475927352905,25-02-21
USA,United States,C,6.953742504119873,25-03-00
USA,United States,C,1.1962541341781616,25-03-01
USA,United States,C,2.524850606918335,25-03-02
USA,United States,C,6.162310600280762,25-03-03
USA,United States,C,8.251274108886719,25-03-04
USA,United States,C,3.4339523315429688,25-03-05
USA,United States,C,2.619898557662964,25-03-06
USA,United States,C,8.274534225463867,25-03-07
USA,United States,C,3.8457071781158447,25-03-08
USA,United States,C,3.7445244789123535,25-03-09
USA,United States,C,4.646261692047119,25-03-10
USA,United States,C,3.050152063369751,25-03-11
USA,United States,C,8.33236026763916,25-03-12
USA,United States,C,-1.01364004611969,25-03-13
USA,United States,C,2.352023124694824,25-03-14
USA,United States,C,6.581904888153076,25-03-15
USA,United States,C,5.849289417266846,25-03-16
USA,United States,C,6.455142498016357,25-03-17
USA,United States,C,4.297191619873047,25-03-18
USA,United States,C,7.255560874938965,25-03-19
USA,United States,C,7.374688625335693,25-03-20
USA,United States,C,6.175589561462402,25-03-21
USA,United States,C,9.852240562438965,25-04-00
USA,United States,C,10.365757942199707,25-04-01
USA,United States,C,8.803362846374512,25-04-02
USA,United States,C,10.694526672363281,25-04-03
USA,United States,C,10.649212837219238,25-04-04
USA,United States,C,8.50888442993164,25-04-05
USA,United States,C,9.145824432373047,25-04-06
USA,United States,C,11.556982040405273,25-04-07
USA,United States,C,10.04665470123291,25-04-08
USA,United States,C,11.78420639038086,25-04-09
USA,United States,C,10.336721420288086,25-04-10
USA,United States,C,10.921036720275879,25-04-11
USA,United States,C,14.284605026245117,25-04-12
USA,United States,C,8.05908203125,25-04-13
USA,United States,C,11.275081634521484,25-04-14
USA,United States,C,10.228071212768555,25-04-15
USA,United States,C,11.985858917236328,25-04-16
USA,United States,C,10.735511779785156,25-04-17
USA,United States,C,10.93491268157959,25-04-18
USA,United States,C,12.069326400756836,25-04-19
USA,United States,C,10.918024063110352,25-04-20
USA,United States,C,10.814715385437012,25-04-21
USA,United States,C,16.10663604736328,25-05-00
USA,United States,C,14.62294864654541,25-05-01
USA,United States,C,14.730542182922363,25-05-02
USA,United States,C,15.367000579833984,25-05-03
USA,United States,C,15.323513984680176,25-05-04
USA,United States,C,15.930708885192871,25-05-05
USA,United States,C,18.65235137939453,25-05-06
USA,United States,C,15.851794242858887,25-05-07
USA,United States,C,15.326959609985352,25-05-08
USA,United States,C,16.5889949798584,25-05-09
USA,United States,C,16.01372718811035,25-05-10
USA,United States,C,15.728891372680664,25-05-11
USA,United States,C,16.41008186340332,25-05-12
USA,United States,C,14.846749305725098,25-05-13
USA,United States,C,16.39450454711914,25-05-14
USA,United States,C,16.295352935791016,25-05-15
USA,United States,C,16.440244674682617,25-05-16
USA,United States,C,14.826913833618164,25-05-17
USA,United States,C,18.74551010131836,25-05-18
USA,United States,C,16.544727325439453,25-05-19
USA,United States,C,16.390609741210938,25-05-20
USA,United States,C,17.582019805908203,25-05-21
USA,United States,C,21.010019302368164,25-06-00
USA,United States,C,20.57792091369629,25-06-01
USA,United States,C,21.974170684814453,25-06-02
USA,United States,C,19.510971069335938,25-06-03
USA,United States,C,18.71291160583496,25-06-04
USA,United States,C,21.281845092773438,25-06-05
USA,United States,C,20.681055068969727,25-06-06
USA,United States,C,20.70532989501953,25-06-07
USA,United States,C,21.078994750976562,25-06-08
USA,United States,C,21.70258331298828,25-06-09
USA,United States,C,21.741806030273438,25-06-10
USA,United States,C,20.44344711303711,25-06-11
USA,United States,C,21.943246841430664,25-06-12
USA,United States,C,21.68922233581543,25-06-13
USA,United States,C,19.982643127441406,25-06-14
USA,United States,C,22.19892692565918,25-06-15
USA,United States,C,21.97999382019043,25-06-16
USA,United States,C,19.81574821472168,25-06-17
USA,United States,C,20.5100040435791,25-06-18
USA,United States,C,20.024168014526367,25-06-19
USA,United States,C,20.768598556518555,25-06-20
USA,United States,C,20.916227340698242,25-06-21
USA,United States,C,20.955860137939453,25-07-00
USA,United States,C,21.809547424316406,25-07-01
USA,United States,C,22.041688919067383,25-07-02
USA,United States,C,22.432920455932617,25-07-03
USA,United States,C,20.37466812133789,25-07-04
USA,United States,C,23.083385467529297,25-07-05
USA,United States,C,23.67097282409668,25-07-06
USA,United States,C,22.099699020385742,25-07-07
USA,United States,C,21.536962509155273,25-07-08
USA,United States,C,21.731996536254883,25-07-09
USA,United States,C,22.32947540283203,25-07-10
USA,United States,C,22.778690338134766,25-07-11
USA,United States,C,23.04690170288086,25-07-12
USA,United States,C,21.204694747924805,25-07-13
USA,United States,C,20.5405330657959,25-07-14
USA,United States,C,22.35239601135254,25-07-15
USA,United States,C,23.43541145324707,25-07-16
USA,United States,C,21.919876098632812,25-07-17
USA,United States,C,23.371009826660156,25-07-18
USA,United States,C,21.624460220336914,25-07-19
USA,United States,C,22.01670265197754,25-07-20
USA,United States,C,22.88666534423828,25-07-21
USA,United States,C,20.60467529296875,25-08-00
USA,United States,C,20.857059478759766,25-08-01
USA,United States,C,20.3176326751709,25-08-02
USA,United States,C,21.54910659790039,25-08-03
USA,United States,C,19.573406219482422,25-08-04
USA,United States,C,20.115192413330078,25-08-05
USA,United States,C,19.92898178100586,25-08-06
USA,United States,C,21.026174545288086,25-08-07
USA,United States,C,20.153751373291016,25-08-08
USA,United States,C,19.26998519897461,25-08-09
USA,United States,C,19.818552017211914,25-08-10
USA,United States,C,22.168577194213867,25-08-11
USA,United States,C,20.36003303527832,25-08-12
USA,United States,C,20.504369735717773,25-08-13
USA,United States,C,19.911453247070312,25-08-14
USA,United States,C,19.90747833251953,25-08-15
USA,United States,C,20.25204086303711,25-08-16
USA,United States,C,18.984861373901367,25-08-17
USA,United States,C,20.266216278076172,25-08-18
USA,United States,C,20.242271423339844,25-08-19
USA,United States,C,22.730260848999023,25-08-20
USA,United States,C,21.302839279174805,25-08-21
USA,United States,C,11.140447616577148,25-09-00
USA,United States,C,13.836323738098145,25-09-01
USA,United States,C,15.271145820617676,25-09-02
USA,United States,C,14.483942985534668,25-09-03
USA,United States,C,15.134848594665527,25-09-04
USA,United States,C,16.1490421295166,25-09-05
USA,United States,C,13.518649101257324,25-09-06
USA,United States,C,15.172706604003906,25-09-07
USA,United States,C,16.117542266845703,25-09-08
USA,United States,C,15.371596336364746,25-09-09
USA,United States,C,16.10187530517578,25-09-10
USA,United States,C,16.49896812438965,25-09-11
USA,United States,C,15.163053512573242,25-09-12
USA,United States,C,14.311507225036621,25-09-13
USA,United States,C,16.49879264831543,25-09-14
USA,United States,C,17.010581970214844,25-09-15
USA,United States,C,15.388675689697266,25-09-16
USA,United States,C,15.372528076171875,25-09-17
USA,United States,C,15.838773727416992,25-09-18
USA,United States,C,16.85289192199707,25-09-19
USA,United States,C,16.533323287963867,25-09-20
USA,United States,C,14.56783390045166,25-09-21
USA,United States,C,11.025699615478516,25-10-00
USA,United States,C,6.412302494049072,25-10-01
USA,United States,C,6.774052143096924,25-10-02
USA,United States,C,8.891515731811523,25-10-03
USA,United States,C,8.529998779296875,25-10-04
USA,United States,C,7.1766228675842285,25-10-05
USA,United States,C,6.407572269439697,25-10-06
USA,United States,C,8.782844543457031,25-10-07
USA,United States,C,7.477899074554443,25-10-08
USA,United States,C,7.986404895782471,25-10-09
USA,United States,C,10.948488235473633,25-10-10
USA,United States,C,10.374669075012207,25-10-11
USA,United States,C,7.97806453704834,25-10-12
USA,United States,C,7.165670394897461,25-10-13
USA,United States,C,11.488256454467773,25-10-14
USA,United States,C,10.06113338470459,25-10-15
USA,United States,C,10.17735767364502,25-10-16
USA,United States,C,8.844978332519531,25-10-17
USA,United States,C,8.881830215454102,25-10-18
USA,United States,C,7.303294658660889,25-10-19
USA,United States,C,5.47302770614624,25-10-20
USA,United States,C,10.543275833129883,25-10-21
USA,United States,C,0.7035332322120667,25-11-00
USA,United States,C,4.41110372543335,25-11-01
USA,United States,C,1.3969155550003052,25-11-02
USA,United States,C,-0.9108242392539978,25-11-03
USA,United States,C,2.896754741668701,25-11-04
USA,United States,C,0.13832330703735352,25-11-05
USA,United States,C,1.7692526578903198,25-11-06
USA,United States,C,1.4027626514434814,25-11-07
USA,United States,C,1.9329699277877808,25-11-08
USA,United States,C,2.837916135787964,25-11-09
USA,United States,C,-0.0663052648305893,25-11-10
USA,United States,C,2.9460432529449463,25-11-11
USA,United States,C,1.0111521482467651,25-11-12
USA,United States,C,-1.6455587148666382,25-11-13
USA,United States,C,1.5535134077072144,25-11-14
USA,United States,C,4.390208721160889,25-11-15
USA,United States,C,2.6318912506103516,25-11-16
USA,United States,C,4.613725185394287,25-11-17
USA,United States,C,2.223663806915283,25-11-18
USA,United States,C,3.092825412750244,25-11-19
USA,United States,C,3.877314567565918,25-11-20
USA,United States,C,0.31157004833221436,25-11-21
USA,United States,C,-5.527700901031494,25-12-00
USA,United States,C,-5.3118367195129395,25-12-01
USA,United States,C,-4.308041572570801,25-12-02
USA,United States,C,-1.9586305618286133,25-12-03
USA,United States,C,-5.907007694244385,25-12-04
USA,United States,C,2.846163511276245,25-12-05
USA,United States,C,-1.1862446069717407,25-12-06
USA,United States,C,-1.9388468265533447,25-12-07
USA,United States,C,-1.272621750831604,25-12-08
USA,United States,C,-3.3622634410858154,25-12-09
USA,United States,C,-3.7771823406219482,25-12-10
USA,United States,C,-2.3228890895843506,25-12-11
USA,United States,C,-4.473905086517334,25-12-12
USA,United States,C,-4.55938196182251,25-12-13
USA,United States,C,1.2924058437347412,25-12-14
USA,United States,C,0.41935089230537415,25-12-15
USA,United States,C,1.5956025123596191,25-12-16
USA,United States,C,-3.8746654987335205,25-12-17
USA,United States,C,-0.7671133875846863,25-12-18
USA,United States,C,0.20109374821186066,25-12-19
USA,United States,C,-2.0947039127349854,25-12-20
USA,United States,C,2.9039087295532227,25-12-21
USA,United States,C,-2.9284021854400635,26-01-00
USA,United States,C,-1.0164824724197388,26-01-01
USA,United States,C,-1.2797092199325562,26-01-02
USA,United States,C,-3.541801929473877,26-01-03
USA,United States,C,-5.679354190826416,26-01-04
USA,United States,C,1.237385869026184,26-01-05
USA,United States,C,-2.410660743713379,26-01-06
USA,United States,C,-2.603302240371704,26-01-07
USA,United States,C,-4.512414932250977,26-01-08
USA,United States,C,-5.590909481048584,26-01-09
USA,United States,C,-2.879101276397705,26-01-10
USA,United States,C,-1.6330080032348633,26-01-11
USA,United States,C,-0.36452198028564453,26-01-12
USA,United States,C,-2.206331491470337,26-01-13
USA,United States,C,0.7351061105728149,26-01-14
USA,United States,C,-0.920428991317749,26-01-15
USA,United States,C,0.3531397581100464,26-01-16
USA,United States,C,-0.9164799451828003,26-01-17
USA,United States,C,-0.7913629412651062,26-01-18
USA,United States,C,-1.6221528053283691,26-01-19
USA,United States,C,-0.3416440784931183,26-01-20
USA,United States,C,-2.7262635231018066,26-01-21
USA,United States,C,4.1308817863464355,26-02-00
USA,United States,C,-0.1789749562740326,26-02-01
USA,United States,C,-2.1112561225891113,26-02-02
USA,United States,C,-3.4654479026794434,26-02-03
USA,United States,C,0.3447113335132599,26-02-04
USA,United States,C,0.16220183670520782,26-02-05
USA,United States,C,-0.5014510154724121,26-02-06
USA,United States,C,-0.02358570136129856,26-02-07
USA,United States,C,0.05494476482272148,26-02-08
USA,United States,C,3.7114667892456055,26-02-09
USA,United States,C,-2.395139455795288,26-02-10
USA,United States,C,-3.269817590713501,26-02-11
USA,United States,C,-0.3499497175216675,26-02-12
USA,United States,C,-1.101630687713623,26-02-13
USA,United States,C,-2.3184714317321777,26-02-14
USA,United States,C,-2.900096893310547,26-02-15
USA,United States,C,2.8679378032684326,26-02-16
USA,United States,C,0.9292479157447815,26-02-17
USA,United States,C,1.6241077184677124,26-02-18
USA,United States,C,-1.056086540222168,26-02-19
USA,United States,C,-0.9333962202072144,26-02-20
USA,United States,C,0.986311674118042,26-02-21
USA,United States,C,7.356374740600586,26-03-00
USA,United States,C,0.590255618095398,26-03-01
USA,United States,C,2.8044116497039795,26-03-02
USA,United States,C,5.908393859863281,26-03-03
USA,United States,C,7.969637393951416,26-03-04
USA,United States,C,3.5728185176849365,26-03-05
USA,United States,C,3.024090051651001,26-03-06
USA,United States,C,8.368203163146973,26-03-07
USA,United States,C,5.17557954788208,26-03-08
USA,United States,C,3.670377492904663,26-03-09
USA,United States,C,3.86385440826416,26-03-10
USA,United States,C,3.0228986740112305,26-03-11
USA,United States,C,7.861990928649902,26-03-12
USA,United States,C,-0.08467734605073929,26-03-13
USA,United States,C,2.7904415130615234,26-03-14
USA,United States,C,6.727673530578613,26-03-15
USA,United States,C,5.723992824554443,26-03-16
USA,United States,C,6.129891395568848,26-03-17
USA,United States,C,4.3364033699035645,26-03-18
USA,United States,C,6.951501846313477,26-03-19
USA,United States,C,6.780742645263672,26-03-20
USA,United States,C,6.1688385009765625,26-03-21
USA,United States,C,10.52295970916748,26-04-00
USA,United States,C,11.957306861877441,26-04-01
USA,United States,C,8.538602828979492,26-04-02
USA,United States,C,10.823447227478027,26-04-03
USA,United States,C,11.349271774291992,26-04-04
USA,United States,C,9.671477317810059,26-04-05
USA,United States,C,9.004852294921875,26-04-06
USA,United States,C,11.058375358581543,26-04-07
USA,United States,C,8.583718299865723,26-04-08
USA,United States,C,11.858137130737305,26-04-09
USA,United States,C,10.10879135131836,26-04-10
USA,United States,C,10.533321380615234,26-04-11
USA,United States,C,13.744138717651367,26-04-12
USA,United States,C,9.93087100982666,26-04-13
USA,United States,C,11.538605690002441,26-04-14
USA,United States,C,9.714527130126953,26-04-15
USA,United States,C,11.515941619873047,26-04-16
USA,United States,C,10.208100318908691,26-04-17
USA,United States,C,11.324858665466309,26-04-18
USA,United States,C,11.959166526794434,26-04-19
USA,United States,C,11.558431625366211,26-04-20
USA,United States,C,11.414680480957031,26-04-21
USA,United States,C,15.679469108581543,26-05-00
USA,United States,C,15.264925956726074,26-05-01
USA,United States,C,16.183496475219727,26-05-02
USA,United States,C,15.386748313903809,26-05-03
USA,United States,C,15.661797523498535,26-05-04
USA,United States,C,15.736498832702637,26-05-05
USA,United States,C,18.836017608642578,26-05-06
USA,United States,C,16.41284942626953,26-05-07
USA,United States,C,15.309703826904297,26-05-08
USA,United States,C,16.011701583862305,26-05-09
USA,United States,C,17.073102951049805,26-05-10
USA,United States,C,15.110170364379883,26-05-11
USA,United States,C,16.521883010864258,26-05-12
USA,United States,C,15.854384422302246,26-05-13
USA,United States,C,17.224199295043945,26-05-14
USA,United States,C,16.681842803955078,26-05-15
USA,United States,C,16.743494033813477,26-05-16
USA,United States,C,15.285181999206543,26-05-17
USA,United States,C,18.773494720458984,26-05-18
USA,United States,C,16.95811653137207,26-05-19
USA,United States,C,17.200624465942383,26-05-20
USA,United States,C,17.29830551147461,26-05-21
USA,United States,C,20.2891845703125,26-06-00
USA,United States,C,20.30691146850586,26-06-01
USA,United States,C,22.312105178833008,26-06-02
USA,United States,C,19.331159591674805,26-06-03
USA,United States,C,18.72495460510254,26-06-04
USA,United States,C,21.164836883544922,26-06-05
USA,United States,C,20.301807403564453,26-06-06
USA,United States,C,21.02606964111328,26-06-07
USA,United States,C,21.342769622802734,26-06-08
USA,United States,C,21.09101104736328,26-06-09
USA,United States,C,21.636171340942383,26-06-10
USA,United States,C,20.9953670501709,26-06-11
USA,United States,C,21.325984954833984,26-06-12
USA,United States,C,22.48467445373535,26-06-13
USA,United States,C,19.90452766418457,26-06-14
USA,United States,C,21.990694046020508,26-06-15
USA,United States,C,22.16414451599121,26-06-16
USA,United States,C,19.84334945678711,26-06-17
USA,United States,C,21.075267791748047,26-06-18
USA,United States,C,21.01626205444336,26-06-19
USA,United States,C,21.216108322143555,26-06-20
USA,United States,C,21.32832908630371,26-06-21
USA,United States,C,21.12591552734375,26-07-00
USA,United States,C,21.027719497680664,26-07-01
USA,United States,C,21.521316528320312,26-07-02
USA,United States,C,22.264549255371094,26-07-03
USA,United States,C,20.359512329101562,26-07-04
USA,United States,C,21.773601531982422,26-07-05
USA,United States,C,23.389572143554688,26-07-06
USA,United States,C,22.209487915039062,26-07-07
USA,United States,C,22.058086395263672,26-07-08
USA,United States,C,21.998733520507812,26-07-09
USA,United States,C,22.529512405395508,26-07-10
USA,United States,C,22.413150787353516,26-07-11
USA,United States,C,23.183589935302734,26-07-12
USA,United States,C,21.14909553527832,26-07-13
USA,United States,C,21.376182556152344,26-07-14
USA,United States,C,22.325815200805664,26-07-15
USA,United States,C,23.541866302490234,26-07-16
USA,United States,C,22.078950881958008,26-07-17
USA,United States,C,22.746095657348633,26-07-18
USA,United States,C,21.90455436706543,26-07-19
USA,United States,C,22.42458152770996,26-07-20
USA,United States,C,23.045673370361328,26-07-21
USA,United States,C,20.55203628540039,26-08-00
USA,United States,C,21.103376388549805,26-08-01
USA,United States,C,20.4580020904541,26-08-02
USA,United States,C,21.787250518798828,26-08-03
USA,United States,C,19.44792366027832,26-08-04
USA,United States,C,20.44482421875,26-08-05
USA,United States,C,19.472980499267578,26-08-06
USA,United States,C,21.41697120666504,26-08-07
USA,United States,C,19.02580451965332,26-08-08
USA,United States,C,19.598323822021484,26-08-09
USA,United States,C,20.39292335510254,26-08-10
USA,United States,C,22.208175659179688,26-08-11
USA,United States,C,20.517822265625,26-08-12
USA,United States,C,20.689626693725586,26-08-13
USA,United States,C,19.447460174560547,26-08-14
USA,United States,C,19.990615844726562,26-08-15
USA,United States,C,19.962284088134766,26-08-16
USA,United States,C,19.539409637451172,26-08-17
USA,United States,C,20.783878326416016,26-08-18
USA,United States,C,20.277448654174805,26-08-19
USA,United States,C,22.274320602416992,26-08-20
USA,United States,C,21.310548782348633,26-08-21
USA,United States,C,11.578832626342773,26-09-00
USA,United States,C,13.406715393066406,26-09-01
USA,United States,C,14.854776382446289,26-09-02
USA,United States,C,15.312617301940918,26-09-03
USA,United States,C,15.248302459716797,26-09-04
USA,United States,C,16.3441162109375,26-09-05
USA,United States,C,14.34579086303711,26-09-06
USA,United States,C,15.168137550354004,26-09-07
USA,United States,C,16.186616897583008,26-09-08
USA,United States,C,15.621955871582031,26-09-09
USA,United States,C,15.160941123962402,26-09-10
USA,United States,C,15.990153312683105,26-09-11
USA,United States,C,15.597742080688477,26-09-12
USA,United States,C,14.329388618469238,26-09-13
USA,United States,C,16.57346534729004,26-09-14
USA,United States,C,17.061410903930664,26-09-15
USA,United States,C,14.813929557800293,26-09-16
USA,United States,C,15.265033721923828,26-09-17
USA,United States,C,15.00069522857666,26-09-18
USA,United States,C,16.365732192993164,26-09-19
USA,United States,C,16.897184371948242,26-09-20
USA,United States,C,15.786913871765137,26-09-21
USA,United States,C,10.758781433105469,26-10-00
USA,United States,C,5.217265605926514,26-10-01
USA,United States,C,7.406811237335205,26-10-02
USA,United States,C,7.936973571777344,26-10-03
USA,United States,C,9.429506301879883,26-10-04
USA,United States,C,7.003612041473389,26-10-05
USA,United States,C,6.33748722076416,26-10-06
USA,United States,C,8.52249813079834,26-10-07
USA,United States,C,7.369668483734131,26-10-08
USA,United States,C,7.238243579864502,26-10-09
USA,United States,C,9.744610786437988,26-10-10
USA,United States,C,8.498663902282715,26-10-11
USA,United States,C,5.555357456207275,26-10-12
USA,United States,C,7.82464599609375,26-10-13
USA,United States,C,11.475483894348145,26-10-14
USA,United States,C,9.684883117675781,26-10-15
USA,United States,C,10.440170288085938,26-10-16
USA,United States,C,9.40168571472168,26-10-17
USA,United States,C,9.330409049987793,26-10-18
USA,United States,C,8.418848037719727,26-10-19
USA,United States,C,3.0306968688964844,26-10-20
USA,United States,C,9.469172477722168,26-10-21
USA,United States,C,0.7538993954658508,26-11-00
USA,United States,C,2.4150092601776123,26-11-01
USA,United States,C,0.6321054697036743,26-11-02
USA,United States,C,-0.26716378331184387,26-11-03
USA,United States,C,2.50537109375,26-11-04
USA,United States,C,1.03960382938385,26-11-05
USA,United States,C,1.9741272926330566,26-11-06
USA,United States,C,1.9586158990859985,26-11-07
USA,United States,C,1.6336467266082764,26-11-08
USA,United States,C,2.2206313610076904,26-11-09
USA,United States,C,-0.7943907976150513,26-11-10
USA,United States,C,2.3327443599700928,26-11-11
USA,United States,C,0.54932701587677,26-11-12
USA,United States,C,-0.770888090133667,26-11-13
USA,United States,C,1.0971814393997192,26-11-14
USA,United States,C,3.6095194816589355,26-11-15
USA,United States,C,2.4222214221954346,26-11-16
USA,United States,C,4.024222373962402,26-11-17
USA,United States,C,0.4110974073410034,26-11-18
USA,United States,C,2.6263442039489746,26-11-19
USA,United States,C,4.342930316925049,26-11-20
USA,United States,C,0.4099990129470825,26-11-21
USA,United States,C,-5.159229278564453,26-12-00
USA,United States,C,-3.485367774963379,26-12-01
USA,United States,C,-4.288806915283203,26-12-02
USA,United States,C,-1.6420375108718872,26-12-03
USA,United States,C,-2.856642007827759,26-12-04
USA,United States,C,2.950693368911743,26-12-05
USA,United States,C,-0.8050328493118286,26-12-06
USA,United States,C,-3.0179684162139893,26-12-07
USA,United States,C,0.029548252001404762,26-12-08
USA,United States,C,-3.6560440063476562,26-12-09
USA,United States,C,-4.71008825302124,26-12-10
USA,United States,C,-1.5790821313858032,26-12-11
USA,United States,C,-5.079964637756348,26-12-12
USA,United States,C,-3.6284053325653076,26-12-13
USA,United States,C,0.20598912239074707,26-12-14
USA,United States,C,0.3569437265396118,26-12-15
USA,United States,C,0.7209764122962952,26-12-16
USA,United States,C,-5.477066516876221,26-12-17
USA,United States,C,-0.21701598167419434,26-12-18
USA,United States,C,-0.28928765654563904,26-12-19
USA,United States,C,-1.0534772872924805,26-12-20
USA,United States,C,2.6810812950134277,26-12-21
USA,United States,C,-4.1252923011779785,27-01-00
USA,United States,C,-1.5053958892822266,27-01-01
USA,United States,C,-0.17708975076675415,27-01-02
USA,United States,C,-2.669769048690796,27-01-03
USA,United States,C,-6.63715124130249,27-01-04
USA,United States,C,-1.967423915863037,27-01-05
USA,United States,C,-1.7145448923110962,27-01-06
USA,United States,C,-1.5940537452697754,27-01-07
USA,United States,C,-2.1522135734558105,27-01-08
USA,United States,C,-6.358096599578857,27-01-09
USA,United States,C,-2.8650004863739014,27-01-10
USA,United States,C,-1.0951448678970337,27-01-11
USA,United States,C,-1.4966236352920532,27-01-12
USA,United States,C,-1.5702192783355713,27-01-13
USA,United States,C,-1.8011093139648438,27-01-14
USA,United States,C,-0.19508573412895203,27-01-15
USA,United States,C,0.5698316693305969,27-01-16
USA,United States,C,-1.9451580047607422,27-01-17
USA,United States,C,-0.01225202064961195,27-01-18
USA,United States,C,-0.1887262463569641,27-01-19
USA,United States,C,-0.7353456020355225,27-01-20
USA,United States,C,-3.748019218444824,27-01-21
USA,United States,C,3.747554063796997,27-02-00
USA,United States,C,-0.7004544138908386,27-02-01
USA,United States,C,-3.168336868286133,27-02-02
USA,United States,C,-1.5777215957641602,27-02-03
USA,United States,C,1.1815966367721558,27-02-04
USA,United States,C,0.6618949174880981,27-02-05
USA,United States,C,0.8696315288543701,27-02-06
USA,United States,C,-0.48504990339279175,27-02-07
USA,United States,C,-1.4375312328338623,27-02-08
USA,United States,C,0.39578646421432495,27-02-09
USA,United States,C,-2.011361598968506,27-02-10
USA,United States,C,-0.7220377326011658,27-02-11
USA,United States,C,0.06664551049470901,27-02-12
USA,United States,C,-0.6889820098876953,27-02-13
USA,United States,C,-1.7172220945358276,27-02-14
USA,United States,C,-4.229650497436523,27-02-15
USA,United States,C,4.795104026794434,27-02-16
USA,United States,C,2.047849178314209,27-02-17
USA,United States,C,2.202503204345703,27-02-18
USA,United States,C,-0.1314319521188736,27-02-19
USA,United States,C,-1.5010714530944824,27-02-20
USA,United States,C,1.6600027084350586,27-02-21
USA,United States,C,6.619922161102295,27-03-00
USA,United States,C,1.0457324981689453,27-03-01
USA,United States,C,4.172061920166016,27-03-02
USA,United States,C,5.022644996643066,27-03-03
USA,United States,C,7.296204090118408,27-03-04
USA,United States,C,4.608092784881592,27-03-05
USA,United States,C,3.7037012577056885,27-03-06
USA,United States,C,8.156614303588867,27-03-07
USA,United States,C,4.73097038269043,27-03-08
USA,United States,C,2.254701852798462,27-03-09
USA,United States,C,3.6996335983276367,27-03-10
USA,United States,C,2.1844491958618164,27-03-11
USA,United States,C,7.619109630584717,27-03-12
USA,United States,C,1.6821798086166382,27-03-13
USA,United States,C,4.3053131103515625,27-03-14
USA,United States,C,6.197197437286377,27-03-15
USA,United States,C,6.255909442901611,27-03-16
USA,United States,C,6.94025993347168,27-03-17
USA,United States,C,4.985871315002441,27-03-18
USA,United States,C,8.0742826461792,27-03-19
USA,United States,C,6.518725872039795,27-03-20
USA,United States,C,6.436837673187256,27-03-21
USA,United States,C,11.345976829528809,27-04-00
USA,United States,C,12.62777328491211,27-04-01
USA,United States,C,9.089682579040527,27-04-02
USA,United States,C,11.664525032043457,27-04-03
USA,United States,C,12.004672050476074,27-04-04
USA,United States,C,9.832782745361328,27-04-05
USA,United States,C,10.354127883911133,27-04-06
USA,United States,C,11.737743377685547,27-04-07
USA,United States,C,8.49724006652832,27-04-08
